,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
14618,38,3,203482,9,4,2,7,2,1,1,0,0,45,1,1
14646,19,3,425447,2,9,1,1,5,2,2,0,0,40,1,1
14672,41,3,217921,5,5,2,10,3,3,2,0,0,40,39,1
14688,17,3,303317,3,7,1,5,4,1,1,0,0,40,1,1
14692,20,3,232799,2,9,1,6,4,2,2,0,0,25,1,1
14717,63,3,110150,2,9,2,2,2,1,1,0,0,55,1,2
14718,55,3,123382,2,9,5,5,1,2,2,0,2001,40,1,1
14725,65,3,249043,1,13,2,2,2,1,1,10605,0,40,1,2
14742,31,3,163890,6,10,1,1,5,2,2,0,0,40,1,1
14746,25,3,47011,1,13,1,4,4,1,1,0,0,20,1,1
14859,45,3,27184,2,9,7,1,5,1,2,0,0,38,1,1
14860,72,3,237229,8,11,7,5,1,1,2,0,0,30,1,1
14870,70,3,147558,1,13,3,1,1,1,2,0,0,7,1,1
14887,58,3,158506,3,7,2,8,2,1,1,0,0,16,1,1
14911,67,3,188903,9,4,2,10,2,1,1,2414,0,40,1,1
14939,20,3,424034,6,10,1,5,4,1,1,0,0,15,1,1
14945,23,3,27415,3,7,1,3,4,4,1,0,0,40,1,1
14980,29,3,189765,12,3,2,10,3,1,2,0,0,40,1,1
14982,66,3,222810,6,10,3,1,6,1,2,0,0,35,1,1
15012,70,3,336007,12,3,2,3,2,1,1,0,0,20,1,1
15022,29,3,112963,6,10,2,1,3,1,2,0,0,40,1,1
15033,19,3,211553,6,10,1,6,4,1,2,0,0,35,1,1
15064,20,3,210781,6,10,1,1,4,1,2,0,0,10,1,1
15069,23,3,62507,6,10,1,1,1,1,2,0,0,12,1,1
15130,47,3,178013,13,6,2,5,3,1,2,0,0,20,2,1
15176,74,3,292627,14,2,2,5,2,2,1,0,0,40,1,1
15192,30,3,159303,1,13,2,4,3,1,2,0,0,4,1,1
15220,62,3,232719,4,14,2,4,2,1,1,0,0,50,1,1
15238,73,3,243030,1,13,2,4,2,1,1,0,0,30,1,1
15256,74,3,29887,2,9,7,5,1,1,2,0,0,10,1,1
15266,18,3,234648,3,7,1,5,4,2,1,0,0,15,1,1
15286,70,3,230816,8,11,1,5,1,1,1,0,0,30,1,1
15292,22,3,283510,2,9,1,8,5,2,1,0,0,45,1,1
15309,67,3,92061,2,9,7,1,6,1,2,0,0,8,1,1
15310,19,3,109938,3,7,2,10,3,3,2,0,0,40,21,1
15350,17,3,634226,13,6,1,6,4,1,2,0,0,17,1,1
15414,18,3,128538,2,9,1,6,4,1,2,0,0,20,1,1
15424,63,3,321403,5,5,5,5,1,2,1,0,0,40,1,1
15426,34,3,286689,4,14,1,4,1,1,1,4650,0,30,1,1
15464,22,3,244771,3,7,5,5,5,2,2,0,0,40,1,1
15471,66,3,306178,13,6,3,3,1,1,1,2050,0,40,1,1
15476,20,3,371089,2,9,1,1,4,1,2,0,0,40,1,1
15484,36,3,370585,2,9,2,10,2,2,1,0,0,40,1,1
15499,23,3,169104,7,12,1,1,4,3,1,0,0,16,14,1
15523,20,3,84375,2,9,2,6,3,1,2,0,0,45,1,1
15532,54,3,410114,2,9,2,7,2,1,1,0,0,40,1,1
15542,17,3,112942,13,6,1,5,4,1,1,0,0,40,1,1
15547,32,3,251612,12,3,1,5,5,1,2,0,0,45,6,1
15579,61,3,116230,1,13,2,2,2,1,1,0,0,40,1,2
15580,42,3,167678,3,7,2,8,2,1,1,0,0,22,20,1
15584,33,3,160776,8,11,3,11,1,1,2,0,0,40,27,1
15596,68,3,123464,2,9,2,6,2,1,1,0,0,45,1,1
15598,63,3,179981,2,9,2,7,2,1,1,0,0,4,1,1
15616,31,3,251167,2,9,2,5,3,1,2,0,0,30,6,1
15643,72,3,75890,6,10,7,1,5,3,2,0,0,4,1,1
15674,37,3,102541,8,11,2,1,3,4,2,0,0,40,1,1
15685,21,3,107801,6,10,1,4,4,1,2,0,0,6,1,1
15696,18,3,151463,3,7,1,5,6,1,1,0,0,7,1,1
15743,19,3,131982,6,10,1,3,4,1,1,0,0,40,1,1
15773,63,3,156799,2,9,7,5,1,1,2,0,0,4,1,1
15778,27,3,182386,3,7,3,5,5,1,2,0,0,35,1,1
15782,18,3,171088,6,10,1,6,4,1,2,0,0,40,1,1
15846,66,3,270460,9,4,3,8,1,1,1,0,0,40,1,1
15860,62,3,160155,9,4,2,10,2,1,1,6418,0,40,1,2
15871,43,3,82077,6,10,3,1,5,3,2,0,0,40,1,1
15911,24,3,144898,6,10,1,7,5,1,1,0,0,40,1,1
15960,65,3,198019,2,9,7,1,1,1,2,0,0,35,1,1
15999,21,3,199177,2,9,1,1,1,1,2,0,0,40,1,1
16004,64,3,159938,2,9,3,7,1,1,1,8614,0,40,1,2
16019,41,3,254630,8,11,3,2,1,1,1,0,0,80,1,1
16063,65,3,200749,2,9,2,6,2,1,1,0,0,25,1,1
16065,23,3,154921,12,3,1,3,1,1,1,0,0,50,1,1
16082,28,3,203260,1,13,1,4,1,1,1,0,0,8,1,1
16103,69,3,248248,14,2,2,5,2,3,1,0,0,34,14,1
16117,62,3,55621,6,10,2,7,2,2,1,0,0,35,1,2
16123,20,3,133061,5,5,1,3,4,1,1,0,0,40,1,1
16130,20,3,369678,2,9,1,3,1,5,1,0,0,43,1,1
16136,69,3,159077,3,7,2,10,2,1,1,0,0,48,1,1
16146,19,3,134974,6,10,1,5,4,1,2,0,0,20,1,1
16151,46,3,202560,2,9,2,1,3,1,2,0,0,40,1,2
16155,21,3,41356,6,10,1,5,4,1,2,0,0,35,1,1
16173,19,3,129586,6,10,1,5,4,1,1,0,0,40,1,1
16179,19,3,119234,6,10,1,1,6,1,2,0,0,15,1,1
16185,23,3,218415,6,10,1,1,4,1,2,0,0,10,1,1
16196,57,3,366563,6,10,3,1,1,1,2,0,0,40,1,1
16212,26,3,130832,1,13,1,4,5,1,2,0,0,10,1,1
16221,21,3,262062,6,10,1,1,4,1,2,0,0,40,1,1
16292,34,3,177304,13,6,3,7,1,1,1,0,0,40,17,1
16294,34,2,205256,2,9,2,8,2,1,1,2885,0,80,1,1
16346,22,3,214238,9,4,1,10,5,1,2,0,0,40,6,1
16379,20,3,347292,2,9,1,5,4,1,1,0,0,32,1,1
16382,17,3,148769,2,9,1,5,4,2,1,0,0,40,1,1
16399,18,3,28311,3,7,1,5,4,1,2,0,0,35,1,1
16404,51,3,172175,10,16,1,4,1,1,1,0,2824,40,1,2
16410,17,3,34088,16,8,1,5,4,1,2,0,0,25,1,1
16454,62,3,123992,2,9,2,7,2,1,1,0,0,40,1,1
16456,46,3,37672,2,9,3,5,1,1,2,0,0,15,1,1
16490,72,3,173427,2,9,2,5,2,1,1,0,0,40,2,1
16515,24,3,33339,6,10,1,5,4,1,1,0,0,20,1,1
16523,79,7,163140,2,9,2,2,2,1,1,0,0,40,1,2
16535,26,3,131777,1,13,2,4,2,1,1,0,2002,40,1,1
16566,23,3,146399,1,13,1,4,1,1,1,0,0,55,1,1
16583,21,3,162160,6,10,1,1,4,3,1,0,0,40,22,1
16595,28,3,205562,4,14,1,4,1,2,2,0,0,40,1,1
16602,68,3,65730,2,9,2,9,2,1,1,0,0,25,1,1
16642,18,3,195981,2,9,7,7,4,1,1,0,0,40,1,1
16659,20,3,211968,6,10,1,1,4,1,2,0,0,45,1,1
16679,20,3,34321,6,10,1,5,4,1,2,0,0,30,1,1
16725,20,3,163911,6,10,1,1,4,1,2,0,0,40,1,1
16731,36,3,28160,2,9,3,5,1,1,2,0,0,40,1,1
16743,17,3,181337,13,6,1,6,4,5,2,0,0,20,1,1
16748,36,3,139770,6,10,3,1,4,1,2,0,0,32,1,1
16750,38,3,338212,6,10,2,1,3,1,2,0,0,20,1,1
16755,38,3,181705,2,9,2,7,2,1,1,0,0,24,1,1
16760,18,3,266287,6,10,1,6,4,1,2,0,0,25,1,1
16762,81,3,89015,2,9,2,2,2,1,1,0,0,18,1,1
16794,18,3,256179,6,10,1,5,4,1,1,594,0,10,1,1
16798,51,3,146325,2,9,2,7,2,1,1,0,0,28,1,1
16802,26,3,221626,1,13,2,4,3,1,2,0,0,40,1,1
16810,31,3,85077,1,13,2,4,3,1,2,0,1902,20,1,2
16817,66,3,206560,2,9,7,1,1,5,2,0,0,35,8,1
16827,23,3,381741,7,12,1,5,4,1,1,0,1721,20,1,1
16835,73,3,84390,8,11,4,5,1,1,2,0,0,32,1,1
16878,30,3,197827,6,10,2,7,2,1,1,0,0,40,1,1
16907,21,3,123727,6,10,1,5,1,1,2,0,0,28,1,1
16966,47,3,34458,9,4,2,5,2,1,1,0,0,10,1,1
16978,44,3,136419,13,6,2,7,2,1,1,0,0,40,1,1
16984,75,3,248833,2,9,6,1,3,1,2,2653,0,14,1,1
17015,72,3,289930,1,13,5,4,1,1,2,991,0,7,1,1
17030,20,3,117789,6,10,1,1,4,1,2,0,0,40,1,1
17039,20,3,273701,6,10,1,4,6,2,1,34095,0,10,1,1
17096,25,3,12285,6,10,1,1,1,4,2,0,0,20,1,1
17098,49,3,189885,2,9,7,5,1,2,2,0,0,40,1,1
17132,66,3,99888,8,11,7,1,1,1,2,0,0,40,1,1
17168,63,3,64448,2,9,2,7,2,1,1,0,0,40,1,1
17209,53,3,123011,2,9,2,7,2,1,1,0,0,40,1,2
17247,19,3,32477,6,10,1,5,4,1,1,0,0,25,1,1
17279,32,3,335427,1,13,2,4,3,1,2,0,0,20,1,2
17299,75,2,36243,10,16,1,4,1,1,1,0,0,40,1,1
17314,76,3,84755,6,10,7,1,5,1,2,0,0,40,1,1
17321,26,3,431861,13,6,5,7,1,1,1,0,0,40,1,1
17326,33,3,49593,6,10,2,1,3,2,2,0,0,30,1,1
17347,48,3,167381,2,9,7,5,5,1,2,0,0,25,1,1
17391,21,3,85733,6,10,1,1,4,1,2,0,0,40,1,1
17412,33,3,152875,1,13,2,2,3,3,2,0,0,40,29,1
17414,49,3,178215,6,10,7,1,5,1,2,0,0,28,1,1
17462,63,3,331527,2,9,2,9,2,1,1,0,0,14,1,1
17470,19,3,37085,6,10,1,5,4,1,2,0,0,30,1,1
17505,78,3,91534,1,13,2,2,2,1,1,0,0,3,1,1
17531,21,3,121694,9,4,1,7,4,1,1,0,0,40,1,1
17537,25,3,239120,1,13,1,4,1,1,1,0,0,13,1,1
17587,57,3,296516,6,10,2,6,2,1,1,0,0,50,1,1
17594,52,3,294691,2,9,2,7,2,1,1,0,0,40,1,1
17635,41,3,29115,6,10,7,5,1,1,2,0,0,20,1,1
17643,20,3,238685,3,7,3,6,1,1,2,0,0,40,1,1
17644,61,2,139391,6,10,2,2,2,1,1,99999,0,30,1,2
17648,27,3,216479,1,13,2,4,3,1,2,0,0,24,1,2
17708,46,3,206357,12,3,2,10,3,1,2,0,0,40,6,1
17710,48,3,184682,2,9,1,5,4,1,2,0,0,18,1,1
17717,30,3,33811,1,13,2,4,3,5,2,0,0,40,22,2
17723,18,3,115258,3,7,1,5,4,1,1,0,0,12,1,1
17725,65,3,117963,2,9,2,7,2,1,1,0,0,45,1,1
17750,24,3,376474,2,9,2,7,2,1,1,0,0,40,1,1
17752,32,3,143699,6,10,1,1,5,1,2,0,0,40,1,1
17757,48,3,175653,7,12,3,1,1,1,2,14084,0,40,1,2
17762,18,3,118847,2,9,1,6,4,1,2,0,0,24,1,1
17773,47,3,109921,2,9,5,5,5,2,2,0,0,32,1,1
17790,44,3,109912,1,13,2,4,3,1,2,0,0,16,1,2
17811,26,3,176967,3,7,1,5,1,1,2,0,0,65,1,1
17837,62,3,54878,2,9,7,5,1,1,2,0,0,25,1,1
17876,64,2,45817,5,5,2,9,2,1,1,0,0,50,1,1
17882,50,3,281504,6,10,2,7,2,1,1,0,0,40,1,1
17902,67,3,63552,9,4,7,5,1,1,2,0,0,35,1,1
17905,66,3,37331,2,9,2,9,2,1,1,0,0,15,1,1
18008,71,3,128529,2,9,7,1,1,1,2,0,0,20,1,1
18010,46,3,148489,2,9,4,10,1,3,1,0,0,40,14,1
18019,17,3,104025,3,7,1,3,4,1,1,0,0,18,1,1
18036,43,3,152569,8,11,7,11,1,1,2,0,2339,36,1,1
18056,21,3,278391,6,10,1,5,4,1,1,0,0,16,1,1
18094,20,3,41035,6,10,1,5,4,1,1,0,0,20,1,1
18161,51,3,130667,2,9,5,10,1,2,1,0,0,6,1,1
18164,36,3,128640,6,10,2,5,3,1,2,0,0,25,1,1
18181,36,3,214896,5,5,3,5,5,1,2,0,0,40,6,1
18194,59,3,556688,5,5,3,5,1,1,2,0,0,12,1,1
18201,72,3,114761,9,4,7,5,5,1,2,0,0,20,1,1
18217,32,3,30499,1,13,3,4,5,1,2,0,0,32,1,1
18218,34,3,166545,6,10,2,4,3,1,2,7688,0,6,1,2
18232,67,2,37092,9,4,2,7,2,1,1,0,0,4,1,1
18236,32,3,143162,13,6,2,10,3,1,2,0,0,40,1,1
18244,22,3,31102,6,10,1,4,4,3,2,0,0,4,7,1
18257,28,3,424884,13,6,5,5,1,1,1,0,0,30,1,1
18259,19,3,46400,6,10,1,5,1,1,2,0,0,24,1,1
18294,19,3,46400,6,10,1,5,1,1,2,0,0,32,1,1
18322,31,3,233371,2,9,2,1,3,2,2,0,0,45,1,1
18331,62,2,337721,2,9,2,6,2,1,1,0,0,8,1,1
18337,30,3,159589,4,14,2,4,2,1,1,0,0,46,1,2
18342,62,3,176753,2,9,2,7,2,1,1,0,0,40,1,1
18356,22,3,77873,5,5,1,7,1,1,1,0,0,30,1,1
18358,72,3,194548,6,10,4,2,1,1,1,0,0,3,1,1
18362,22,3,287988,6,10,1,5,1,1,1,0,0,15,1,1
18384,40,3,224361,5,5,3,15,5,1,2,0,0,5,2,1
18386,66,3,196736,14,2,1,3,1,2,1,0,0,30,1,1
18409,69,2,254834,1,13,2,2,2,1,1,10605,0,10,1,2
18466,64,3,257790,2,9,3,1,5,1,2,0,0,38,1,1
18470,17,3,86786,13,6,1,5,4,1,2,0,0,40,1,1
18496,57,3,176897,2,9,2,7,2,1,1,0,0,60,1,1
18534,65,3,178931,2,9,2,7,2,4,1,3818,0,40,1,1
18541,63,3,222289,1,13,2,2,2,1,1,7688,0,54,1,2
18560,80,2,172826,2,9,2,2,2,1,1,0,0,8,1,1
18564,30,3,147215,6,10,1,5,4,1,2,0,0,30,1,1
18577,42,3,109912,7,12,1,1,6,1,2,0,0,40,1,1
18599,28,3,389857,2,9,2,3,6,1,1,0,0,16,1,1
18600,33,3,192644,2,9,1,7,1,1,1,0,0,40,1,1
18604,29,3,108775,2,9,2,10,2,1,1,0,0,40,25,1
18622,70,3,118630,8,11,7,1,5,1,2,0,0,35,1,1
18655,21,3,170070,6,10,1,11,1,1,2,0,0,10,1,1
18720,60,3,41517,3,7,4,5,5,2,2,0,0,20,1,1
18730,65,3,315728,2,9,7,1,5,1,2,2329,0,75,1,1
18750,19,3,234519,6,10,1,5,4,1,1,0,0,35,1,1
18753,18,3,127388,6,10,1,1,4,1,2,0,0,40,1,1
18794,59,2,409842,4,14,2,4,2,1,1,0,0,20,1,1
18805,31,3,182191,1,13,2,4,3,1,2,4064,0,30,11,1
18846,33,3,102130,6,10,1,7,4,1,1,0,0,40,1,1
18912,24,3,412156,2,9,2,1,3,1,2,0,0,40,6,1
18923,48,3,151584,6,10,1,2,1,1,1,8614,0,60,1,2
18924,19,3,133983,6,10,1,5,4,1,2,0,0,20,1,1
18931,66,3,213477,9,4,3,7,1,1,1,0,0,10,1,1
18934,58,4,37591,1,13,7,4,1,1,2,0,0,40,1,1
18942,18,3,163085,2,9,5,5,4,1,1,0,0,20,1,1
18952,30,3,159159,6,10,2,5,3,1,2,0,0,30,1,1
18964,19,3,28967,6,10,1,5,1,1,1,0,0,40,1,1
18989,40,3,507086,2,9,3,5,1,2,2,0,0,32,1,1
18992,25,3,39901,1,13,2,4,2,1,1,0,0,60,1,1
19041,60,3,141580,2,9,2,2,2,1,1,0,0,50,1,2
19058,48,3,63466,2,9,4,5,5,1,2,0,0,32,1,1
19073,45,3,119835,9,4,3,8,1,4,1,0,0,48,1,1
19090,18,3,214989,6,10,1,6,4,1,2,0,1602,24,1,1
19133,69,3,323016,1,13,2,2,2,1,1,99999,0,40,1,2
19134,17,3,280670,13,6,1,5,4,1,2,0,0,40,1,1
19153,34,3,133278,16,8,5,5,5,2,2,0,0,53,1,1
19168,67,3,163726,12,3,2,9,2,1,1,0,0,49,1,1
19180,82,3,42435,13,6,7,8,1,1,1,0,0,20,1,1
19230,35,3,98989,5,5,3,7,4,4,1,0,0,38,1,1
19233,35,3,202683,1,13,1,4,1,1,1,0,0,40,1,1
19240,69,3,337720,2,9,2,3,2,1,1,0,0,24,1,1
19253,17,3,198797,3,7,1,5,4,1,1,0,0,20,32,1
19255,22,3,117618,1,13,1,4,1,1,1,0,0,25,1,1
19284,41,3,344572,2,9,3,1,5,1,2,0,0,40,1,1
19311,21,3,415913,6,10,1,7,4,1,1,0,0,40,1,1
19318,24,3,175069,1,13,1,6,1,1,1,0,0,50,1,1
19320,28,3,78388,13,6,1,5,4,1,2,0,0,38,1,1
19337,72,3,76860,2,9,2,2,2,3,1,0,0,1,1,1
19345,46,3,177305,8,11,2,1,3,2,2,0,0,35,1,2
19433,59,3,367984,1,13,2,4,2,1,1,0,0,40,1,1
19438,58,3,266792,6,10,2,6,2,1,1,99999,0,40,1,2
19455,23,3,263899,2,9,1,5,4,2,1,0,0,12,10,1
19461,19,3,258026,2,9,1,5,1,1,2,0,0,16,1,1
19462,64,3,211360,2,9,7,5,1,1,2,0,0,30,1,1
19492,76,2,191024,1,13,2,2,2,1,1,0,0,30,1,1
19509,27,1,173800,4,14,1,4,5,3,1,0,0,20,22,1
19544,54,3,185936,5,5,3,5,1,1,2,0,0,15,1,1
19546,28,3,113635,3,7,1,7,1,1,1,0,0,30,1,1
19548,54,3,172991,2,9,2,7,2,1,1,0,0,40,1,1
19561,29,3,256211,14,2,1,10,4,3,1,0,0,40,14,1
19616,40,2,170649,6,10,2,7,2,1,1,0,0,8,1,1
19620,64,3,50171,2,9,2,2,2,1,1,0,0,10,1,1
19657,49,3,52590,2,9,1,5,1,2,1,0,0,40,1,1
19706,22,3,255969,16,8,1,7,1,1,1,0,0,48,1,1
19708,70,3,346053,2,9,2,2,2,1,1,0,0,40,1,1
19764,22,3,228480,2,9,2,5,4,1,2,0,0,20,1,1
19775,17,3,161981,13,6,1,5,4,1,1,0,0,40,1,1
19786,47,3,83046,1,13,2,4,2,1,1,0,0,18,1,1
19788,17,3,170320,3,7,1,6,4,1,2,0,0,8,1,1
19812,49,3,407495,2,9,4,2,1,1,1,0,0,70,1,1
19814,61,3,226989,2,9,3,10,1,1,1,4865,0,40,1,1
19819,64,3,49194,3,7,2,5,2,1,1,0,0,30,1,1
19820,20,3,117618,6,10,1,3,4,1,1,0,0,40,1,1
19830,42,3,234277,2,9,4,7,1,1,1,0,0,35,1,1
19842,55,3,270228,7,12,2,7,2,2,1,7688,0,40,1,2
19857,29,3,153167,6,10,1,1,4,2,2,0,0,40,1,1
19889,38,3,273285,3,7,1,5,1,1,2,0,0,32,1,1
19896,42,5,212206,4,14,2,4,3,1,2,0,1887,48,1,2
19986,19,3,385901,6,10,1,5,4,1,1,0,0,22,1,1
20003,72,3,201375,7,12,7,1,1,1,2,0,0,40,1,1
20007,20,3,137876,6,10,1,3,4,1,1,0,0,40,1,1
20009,71,3,108390,6,10,2,6,2,1,1,3432,0,20,1,1
20017,64,3,338355,8,11,2,1,3,1,2,0,0,15,1,1
20023,43,3,35523,7,12,3,1,1,1,2,0,0,35,1,1
20029,22,3,34506,6,10,5,5,5,1,2,0,0,25,1,1
20031,60,3,116961,9,4,7,5,5,1,2,0,0,20,1,1
20038,49,3,296892,2,9,2,7,2,1,1,0,0,40,8,1
20064,23,3,191910,6,10,1,7,6,1,1,0,0,40,1,1
20068,24,3,114292,5,5,1,7,4,1,1,0,0,40,1,1
20072,65,3,76043,2,9,2,2,2,1,1,0,0,1,1,2
20094,21,3,228424,13,6,1,3,4,2,1,0,0,40,1,1
20099,21,3,314645,6,10,1,1,1,1,2,0,0,43,1,1
20105,70,2,410980,6,10,2,2,2,1,1,0,0,10,1,2
20159,64,3,108082,6,10,2,7,2,1,1,0,0,40,1,1
20161,20,3,304076,3,7,1,6,4,2,2,0,0,20,1,1
20187,18,3,31008,6,10,1,5,4,1,2,0,0,30,1,1
20191,33,3,173998,2,9,2,1,3,1,2,0,1485,38,1,1
20205,52,3,92968,4,14,2,4,3,1,2,15024,0,40,1,2
20227,40,3,65545,4,14,3,4,4,1,2,0,0,55,1,1
20266,25,3,335376,1,13,1,4,4,1,2,0,0,30,1,1
20269,34,3,93834,2,9,5,5,4,1,2,0,0,8,1,1
20271,41,3,206916,1,13,4,4,1,1,1,0,0,30,1,1
20291,21,3,228649,6,10,1,5,4,1,1,0,0,20,1,1
20302,20,3,150084,6,10,1,5,4,1,1,0,0,25,1,1
20314,23,3,296613,6,10,1,5,4,1,2,0,0,32,1,1
20321,65,3,149131,1,13,2,4,2,1,1,0,0,40,15,2
20396,41,3,77937,16,8,3,1,1,1,2,0,0,40,11,1
20399,60,4,41553,6,10,7,5,1,2,2,0,0,40,1,1
20434,70,3,207627,2,9,2,2,2,1,1,2228,0,24,1,1
20436,47,3,186805,2,9,2,5,1,1,2,0,0,35,1,1
20474,40,3,253370,2,9,2,1,3,1,2,0,0,35,1,2
20527,55,3,389479,4,14,2,2,2,1,1,0,0,50,1,2
20530,23,3,280134,2,9,1,3,4,1,1,0,0,40,1,1
20544,21,3,305466,6,10,1,9,4,1,1,0,0,70,1,1
20551,21,3,213055,6,10,1,1,5,5,2,0,0,40,1,1
20563,62,2,378239,4,14,2,4,2,1,1,0,0,2,1,2
20576,68,3,351402,10,16,2,4,2,1,1,0,0,70,1,1
20595,54,3,155755,2,9,3,5,1,1,2,4416,0,25,1,1
20608,72,3,166253,2,9,2,1,3,1,2,0,0,2,1,1
20612,18,3,189041,2,9,1,3,6,1,1,0,0,40,1,1
20646,19,3,117201,6,10,1,5,4,1,1,0,0,22,1,1
20656,48,3,174533,3,7,5,7,5,1,1,0,0,40,1,1
20664,77,3,158847,8,11,4,1,1,1,2,0,0,25,1,1
20686,42,3,32533,6,10,1,9,1,1,1,0,0,45,1,1
20724,62,3,302142,2,9,2,6,2,1,1,2961,0,30,1,1
20757,17,3,151141,13,6,1,5,4,1,1,0,0,30,1,1
20773,22,3,22966,6,10,2,4,2,1,1,0,0,6,1,1
20775,62,3,72486,2,9,2,5,2,3,1,0,0,24,29,1
20776,22,3,229997,6,10,4,1,5,2,2,0,0,40,1,1
20782,30,3,108464,6,10,2,7,2,1,1,0,0,40,1,1
20797,41,3,129155,3,7,7,5,6,2,2,0,0,40,1,1
20803,40,3,351161,4,14,2,4,2,1,1,0,0,60,1,2
20825,27,3,190650,1,13,1,1,5,3,1,0,0,25,14,1
20826,81,3,147097,1,13,7,2,1,1,1,0,0,5,1,1
20829,65,3,117162,8,11,2,2,3,1,2,0,0,56,1,2
20868,61,3,253101,1,13,3,4,1,1,2,0,0,24,1,1
20877,48,3,112860,13,6,2,5,3,2,2,0,0,35,1,1
20880,79,2,142171,9,4,2,9,2,1,1,1409,0,35,1,1
20915,60,3,163946,5,5,2,7,2,1,1,0,0,40,1,1
20930,18,3,184416,13,6,1,5,4,2,1,0,0,30,1,1
20938,21,3,205940,6,10,1,1,4,1,2,0,0,40,1,1
20941,19,3,140242,6,10,1,6,4,1,2,0,0,20,1,1
20953,80,2,174995,2,9,2,7,2,1,1,0,0,8,11,1
20963,24,3,154373,2,9,2,5,3,1,2,0,0,25,1,1
21039,34,3,24504,2,9,1,7,1,1,1,0,0,40,1,1
21096,20,3,337488,6,10,1,5,4,2,1,0,0,30,1,1
21114,24,3,67586,8,11,2,1,3,2,2,0,0,35,1,1
21125,21,3,253190,6,10,1,6,4,1,1,0,0,48,1,1
21142,76,2,224680,11,15,2,4,2,1,1,0,1258,20,1,1
21146,48,3,193047,2,9,2,7,2,1,1,0,0,40,1,2
21152,44,3,191982,6,10,3,1,5,1,2,0,0,10,16,1
21158,25,3,170428,1,13,1,4,1,3,1,0,0,28,22,1
21176,64,3,104756,6,10,7,1,5,1,2,0,0,8,1,1
21179,23,3,281668,13,6,1,5,4,2,2,0,0,40,1,1
21242,19,3,252752,2,9,1,5,4,2,1,0,0,35,1,1
21243,65,2,404601,2,9,2,1,2,1,1,2414,0,30,1,1
21272,19,1,41609,6,10,1,5,4,1,1,0,0,10,1,1
21274,43,3,109912,1,13,2,4,3,1,2,0,0,7,1,2
21289,57,3,155259,6,10,3,1,1,1,2,0,0,40,1,1
21348,22,3,110622,1,13,1,4,4,3,2,0,0,15,22,1
21356,77,5,174887,6,10,2,2,2,1,1,0,0,6,1,1
21394,22,3,121070,6,10,1,5,4,1,1,0,0,35,1,1
21410,74,5,33114,13,6,2,9,2,4,1,1797,0,30,1,1
21413,44,3,268804,2,9,2,5,2,2,1,0,0,30,1,1
21422,51,3,147015,6,10,3,2,1,2,1,0,0,50,1,1
21428,19,3,218471,2,9,1,6,4,1,2,0,1602,30,1,1
21437,19,3,124651,3,7,1,5,4,2,1,0,0,25,1,1
21453,34,3,170276,1,13,2,4,3,1,2,0,0,10,1,2
21455,24,3,256240,9,4,2,7,4,1,1,0,0,60,1,1
21465,21,3,357029,6,10,2,1,3,2,2,2105,0,20,1,1
21483,28,3,127833,2,9,1,1,5,2,2,0,0,40,1,1
21487,48,3,355890,1,13,2,2,2,1,1,0,0,55,1,2
21491,75,3,35724,2,9,7,1,1,1,2,0,0,8,1,1
21516,78,3,292019,9,4,2,9,2,1,1,0,0,20,1,1
21524,37,3,299090,2,9,3,5,1,1,2,0,0,30,1,1
21528,25,3,196627,3,7,1,7,4,1,1,0,0,40,1,1
21537,51,3,177487,2,9,2,7,2,1,1,0,0,40,1,1
21545,17,3,241021,16,8,1,1,4,5,2,0,0,40,1,1
21549,20,3,114813,13,6,5,10,5,1,2,0,0,40,1,1
21586,29,3,116820,2,9,1,7,4,1,1,0,0,50,1,1
21626,38,3,75024,9,4,3,10,1,1,2,0,0,40,1,1
21631,71,2,45801,2,9,2,9,2,1,1,0,0,70,1,1
21648,69,3,168794,9,4,2,10,2,1,1,0,0,48,1,1
21666,18,3,42293,13,6,1,5,4,1,2,0,0,30,1,1
21686,65,3,123484,2,9,7,5,6,1,2,0,0,25,1,1
21698,32,3,256371,16,8,1,5,4,2,2,0,0,40,1,1
21725,68,3,192052,6,10,2,1,3,1,2,0,2457,40,1,1
21746,67,3,159542,12,3,7,5,5,2,2,0,0,40,1,1
21762,67,3,233182,2,9,3,1,1,1,2,0,0,7,1,1
21799,38,3,212048,11,15,3,4,1,1,2,0,0,30,1,1
21803,22,3,88126,6,10,1,7,4,1,1,0,0,40,1,1
21805,63,3,146196,1,13,2,4,2,1,1,0,0,40,1,1
21812,82,3,194590,8,11,7,1,1,1,2,0,0,8,1,1
21829,25,3,156848,6,10,1,7,4,1,1,0,0,40,1,1
21847,19,3,249147,2,9,1,5,4,1,1,0,0,30,1,1
21851,18,3,261276,6,10,1,6,4,2,2,0,1602,40,18,1
21857,20,3,37932,2,9,1,5,1,1,1,0,0,40,1,1
21861,45,3,260953,4,14,2,4,2,1,1,0,0,40,1,1
21892,65,7,224472,11,15,1,4,1,1,1,25124,0,80,1,2
21914,19,3,169758,6,10,1,5,4,1,1,0,0,40,1,1
21919,22,1,24008,6,10,1,9,4,1,1,0,0,72,1,1
21946,30,3,411560,2,9,2,7,2,2,1,0,0,40,1,1
22006,76,2,42209,5,5,7,5,1,1,1,0,0,25,1,1
22022,24,3,165350,2,9,5,5,1,2,1,0,0,50,12,1
