,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
22267,47,3,160647,2,9,1,9,5,1,2,0,0,46,1,1
22268,69,3,125437,2,9,3,5,1,1,2,0,0,32,1,1
22269,42,3,246011,1,13,2,4,3,1,2,0,0,55,1,1
22270,19,3,216937,2,9,1,3,6,5,2,0,0,60,28,1
22271,56,2,66356,6,10,2,9,2,1,1,0,0,50,1,1
22272,33,3,154981,1,13,2,1,2,1,1,0,1902,50,1,2
22273,61,4,197311,4,14,7,4,5,1,2,0,0,40,1,1
22274,38,3,301743,2,9,3,5,1,1,2,0,0,35,1,1
22275,50,2,401118,2,9,2,7,2,1,1,99999,0,50,1,2
22276,39,3,98776,6,10,3,2,1,1,1,0,0,50,1,2
22277,35,2,32528,2,9,2,8,2,1,1,0,0,50,1,1
22278,27,3,177119,6,10,3,1,5,1,2,0,0,44,1,1
22279,40,7,193524,6,10,2,9,2,1,1,0,0,40,1,2
22280,59,1,192258,10,16,2,4,2,1,1,0,0,40,1,2
22282,42,4,214838,2,9,2,11,2,1,1,0,0,30,1,2
22283,59,3,176011,6,10,5,1,5,1,1,0,0,40,1,1
22284,54,7,147239,10,16,2,4,2,1,1,0,0,60,1,2
22285,38,3,159179,6,10,2,2,2,1,1,0,1902,50,1,2
22286,53,3,155963,1,13,2,6,2,1,1,0,0,30,1,1
22287,20,3,360457,6,10,1,2,4,1,2,0,0,30,1,1
22288,54,4,114674,6,10,2,2,2,1,1,0,0,40,1,2
22289,41,2,95708,4,14,1,2,1,3,1,0,0,45,1,2
22290,33,5,100734,2,9,3,11,1,1,2,0,0,55,1,1
22291,35,3,188972,2,9,7,2,5,1,2,0,0,30,1,1
22292,22,3,162667,2,9,1,3,4,1,1,0,0,50,24,1
22293,45,2,28497,1,13,2,9,2,1,1,0,1485,70,1,2
22294,29,3,180758,4,14,1,4,1,1,1,0,0,40,1,1
22295,56,2,346635,4,14,3,6,5,1,2,0,2339,60,1,1
22296,23,3,46645,1,13,1,4,1,1,2,0,0,25,1,1
22297,30,3,203258,2,9,1,5,1,1,2,0,0,35,1,1
22298,17,3,134480,3,7,1,15,4,1,2,0,0,25,1,1
22299,35,5,85548,6,10,5,1,5,4,2,0,0,40,1,1
22300,25,3,195994,14,2,1,15,1,1,2,0,0,40,28,1
22301,42,1,148316,8,11,2,13,2,1,1,0,0,40,1,2
22302,42,3,227466,2,9,1,5,6,2,1,0,0,40,1,1
22303,19,3,68552,2,9,1,3,4,1,1,0,0,30,1,1
22304,32,3,252257,7,12,1,1,1,1,2,0,0,45,1,1
22305,44,3,30126,6,10,3,1,5,1,2,0,0,40,1,1
22306,53,3,304353,6,10,2,7,2,1,1,0,0,36,1,2
22307,47,2,171968,1,13,7,2,5,3,2,0,0,60,19,1
22308,24,3,205839,6,10,1,3,4,1,1,0,0,40,1,1
22309,30,1,218640,6,10,2,4,3,2,2,0,0,40,1,2
22310,42,3,150568,2,9,5,6,5,1,2,0,0,45,1,1
22311,19,3,382738,2,9,1,5,4,2,2,0,0,40,1,1
22312,37,2,138940,3,7,1,9,4,1,1,0,0,37,1,1
22313,26,2,258306,13,6,2,9,2,1,1,0,0,99,1,1
22314,25,5,190107,2,9,1,9,4,1,1,0,1719,16,1,1
22315,52,3,152373,6,10,2,6,2,1,1,0,0,40,1,1
22316,50,5,141875,2,9,2,8,2,1,1,0,0,40,1,1
22318,32,3,157289,2,9,4,3,6,1,1,0,0,40,1,1
22319,37,3,184498,2,9,2,8,2,1,1,0,0,40,1,1
22320,42,5,109684,4,14,1,4,1,1,2,0,1741,35,1,1
22321,47,3,199832,2,9,2,7,2,1,1,0,0,40,1,1
22322,47,3,23545,6,10,2,3,2,1,1,0,0,40,1,1
22323,28,3,175710,1,13,2,2,3,1,2,0,0,40,1,2
22324,27,3,52028,1,13,2,2,3,3,2,0,0,40,7,1
22325,61,2,315977,2,9,2,8,2,2,1,0,0,40,1,1
22326,47,3,202322,12,3,2,3,2,1,1,0,0,40,6,1
22327,30,3,251825,7,12,1,10,5,2,2,0,0,40,1,1
22328,54,3,202115,2,9,2,10,3,1,2,0,0,40,1,2
22329,56,5,216824,11,15,2,1,2,3,1,0,0,40,14,2
22330,69,3,145656,6,10,7,1,1,1,2,0,0,24,1,1
22331,30,3,137076,2,9,2,8,2,1,1,0,0,40,1,2
22332,36,3,152621,6,10,2,7,2,1,1,0,0,40,11,2
22333,42,2,27242,3,7,2,9,2,1,1,0,0,60,1,1
22334,45,4,358242,1,13,2,4,2,1,1,0,0,45,1,2
22335,39,3,184117,1,13,2,4,3,1,2,7688,0,20,1,2
22336,26,3,300290,3,7,3,1,4,1,2,0,0,40,1,1
22337,28,5,149991,1,13,2,13,2,2,1,0,0,42,1,2
22338,31,3,189759,4,14,2,6,2,1,1,0,0,40,1,2
22339,32,3,339482,12,3,5,9,6,1,1,0,0,60,6,1
22340,51,3,100933,2,9,1,2,6,1,2,0,0,40,1,1
22341,29,3,354558,2,9,2,6,2,1,1,0,0,60,1,1
22342,38,5,162613,4,14,1,4,1,1,2,0,2258,60,1,1
22343,64,3,285052,6,10,7,2,1,1,2,0,0,10,1,1
22344,26,1,175044,6,10,1,13,4,1,1,0,0,40,1,1
22345,68,3,45508,12,3,4,6,1,1,1,0,0,22,1,1
22346,32,3,173351,2,9,2,7,2,1,1,0,0,48,1,1
22347,29,3,173611,6,10,1,6,4,1,2,0,0,40,1,1
22349,21,3,143062,2,9,1,10,4,1,1,0,0,40,1,1
22352,26,3,377754,2,9,1,10,1,1,1,0,0,40,1,1
22353,52,3,152373,2,9,2,10,2,1,1,2105,0,40,1,1
22354,31,3,193477,2,9,2,7,2,1,1,0,0,55,1,1
22355,29,5,277323,2,9,1,13,5,1,1,0,0,45,1,1
22356,19,3,69182,6,10,1,5,4,1,2,0,0,27,1,1
22357,51,3,219599,2,9,2,10,3,1,2,0,0,40,1,1
22358,45,3,129371,5,5,5,5,5,5,2,0,0,40,35,1
22359,20,3,470875,2,9,2,6,4,2,1,0,0,32,1,1
22360,40,3,201734,6,10,1,3,1,1,1,0,0,48,1,1
22361,43,3,58447,10,16,2,4,2,1,1,99999,0,55,1,2
22362,52,5,91689,6,10,2,8,2,1,1,0,0,40,1,1
22363,46,3,166546,6,10,3,1,1,1,2,0,0,24,1,1
22364,24,3,293324,2,9,2,10,2,1,1,0,0,40,1,1
22365,20,3,219262,5,5,1,8,1,1,1,0,0,50,1,1
22366,38,2,403391,1,13,2,2,2,1,1,0,0,60,1,1
22367,44,3,367749,1,13,1,4,1,1,2,0,0,45,6,1
22368,24,3,128487,1,13,1,1,1,1,2,0,0,40,1,1
22369,32,1,111363,11,15,2,4,2,1,1,0,0,75,1,2
22370,49,3,240869,9,4,1,5,6,1,1,0,0,35,1,1
22371,36,3,163278,4,14,1,4,1,1,2,0,0,40,1,1
22372,31,3,416415,2,9,5,1,1,1,1,0,0,45,1,1
22374,46,3,251243,6,10,3,2,1,1,2,0,0,40,1,1
22375,46,5,167159,6,10,2,13,2,1,1,0,0,70,1,2
22376,29,3,161857,2,9,4,5,1,5,2,0,0,40,17,1
22377,37,3,160035,2,9,2,7,2,1,1,0,0,40,1,1
22380,28,2,112403,1,13,1,13,4,1,1,0,0,40,1,1
22381,48,3,238726,2,9,7,1,5,1,2,0,0,40,1,1
22382,52,3,164530,3,7,3,10,1,2,2,0,0,20,1,1
22383,19,3,456572,2,9,1,9,6,1,1,0,0,35,1,1
22384,31,2,177675,1,13,2,4,2,1,1,0,0,40,1,2
22385,47,3,246739,1,13,2,2,2,1,1,99999,0,55,1,2
22386,37,3,102953,2,9,2,7,2,1,1,0,0,40,1,1
22388,46,3,155489,7,12,2,7,2,1,1,0,0,44,1,2
22389,51,2,156802,2,9,2,9,2,1,1,3103,0,60,1,2
22390,50,3,168212,4,14,2,7,2,1,1,0,1902,45,1,2
22391,38,3,331395,9,4,2,9,2,1,1,3942,0,84,24,1
22392,40,5,261497,2,9,2,7,2,2,1,0,0,35,1,1
22393,58,3,365511,6,10,3,10,1,5,1,0,0,40,6,1
22394,36,3,187999,2,9,2,7,2,1,1,0,0,40,1,2
22395,26,5,190350,1,13,1,4,4,2,2,0,0,35,1,1
22397,49,3,168262,13,6,3,5,1,1,1,0,0,48,1,1
22398,39,1,122011,4,14,2,4,3,1,2,5178,0,38,1,2
22399,46,3,165953,1,13,2,1,2,1,1,0,0,45,1,2
22400,26,3,375980,2,9,5,6,5,2,2,0,0,37,1,1
22401,40,4,406463,4,14,1,11,1,1,2,0,0,40,1,1
22402,53,1,231472,10,16,2,4,2,1,1,0,0,40,1,2
22403,60,2,78913,6,10,2,2,2,1,1,0,0,50,1,1
22404,28,3,69107,2,9,2,3,2,2,1,0,0,40,1,1
22406,31,3,169002,2,9,2,3,2,1,1,0,0,55,1,1
22407,45,3,229967,2,9,3,2,1,1,1,13550,0,50,1,2
22408,34,3,422836,2,9,3,4,5,1,1,0,0,40,6,1
22409,27,1,230922,4,14,1,2,1,1,1,0,0,40,34,1
22410,40,3,195892,6,10,3,8,1,2,2,0,0,40,1,1
22411,68,3,163346,2,9,7,10,1,1,2,0,0,32,1,1
22412,51,3,82566,2,9,2,7,2,1,1,0,0,50,1,1
22413,55,3,86505,2,9,2,11,2,1,1,0,0,20,1,1
22414,43,3,178780,7,12,2,2,2,1,1,0,0,45,1,2
22415,23,1,173945,1,13,1,4,4,1,2,0,0,27,1,1
22416,48,3,176810,2,9,2,5,2,1,1,0,0,40,1,1
22417,42,7,23813,6,10,2,4,2,4,1,2885,0,30,1,1
22418,51,7,210736,2,9,1,2,1,1,1,10520,0,40,1,2
22419,32,3,343789,2,9,2,10,2,1,1,5013,0,55,1,1
22420,34,3,113838,6,10,2,6,2,1,1,0,0,45,1,2
22421,31,5,121055,2,9,2,7,2,1,1,0,0,70,1,2
22423,17,3,566049,13,6,1,5,4,1,1,0,0,8,1,1
22424,37,3,67433,2,9,2,1,3,1,2,0,0,40,1,2
22425,26,3,39014,16,8,2,15,3,5,2,0,0,40,25,1
22426,17,3,51939,3,7,1,6,4,1,2,0,0,15,1,1
22427,34,3,100669,1,13,2,8,2,3,1,0,0,40,1,2
22428,46,3,155659,3,7,2,7,2,1,1,0,1902,40,1,2
22430,41,5,32185,4,14,2,2,2,1,1,0,0,40,1,2
22431,59,3,138370,13,6,4,13,1,3,1,0,0,40,4,1
22432,50,2,172281,2,9,2,2,2,1,1,7688,0,50,1,2
22433,46,3,180505,2,9,2,10,2,2,1,0,0,40,1,1
22434,45,3,168262,4,14,3,4,1,1,1,0,0,40,1,1
22435,27,3,85126,2,9,1,10,1,1,2,0,0,40,1,1
22436,31,3,113838,1,13,2,4,2,1,1,0,0,50,1,1
22437,32,3,197457,2,9,3,11,5,1,2,1471,0,38,1,1
22438,28,3,197905,2,9,2,7,2,1,1,0,0,50,1,1
22439,32,3,316589,1,13,2,2,2,1,1,0,0,40,1,2
22440,36,3,336367,7,12,1,2,5,1,1,0,0,50,1,1
22441,39,7,143123,8,11,2,7,2,1,1,0,2415,40,1,2
22442,23,3,209955,2,9,1,7,1,1,1,0,0,40,1,1
22443,44,3,210013,2,9,2,8,2,1,1,0,0,40,1,2
22444,37,3,224541,6,10,2,8,2,1,1,0,0,40,1,1
22445,36,3,275653,9,4,4,10,5,1,2,2977,0,40,8,1
22446,45,3,88061,3,7,4,10,5,3,2,0,0,40,7,1
22447,43,4,195897,2,9,2,9,2,1,1,7298,0,40,1,2
22448,49,3,43206,11,15,1,4,1,1,2,0,0,55,1,2
22449,37,3,202950,2,9,2,8,2,1,1,0,0,40,1,2
22450,26,3,154093,2,9,1,8,4,2,1,0,0,40,1,1
22451,34,3,112115,11,15,2,4,2,1,1,0,1977,55,1,2
22452,51,3,355954,6,10,2,7,2,1,1,0,0,60,1,2
22453,24,3,379418,6,10,1,1,1,1,2,0,0,40,1,1
22454,67,2,286372,1,13,2,8,2,1,1,0,0,40,1,1
22455,40,3,48087,2,9,2,6,2,1,1,7298,0,45,1,2
22456,32,3,387270,2,9,2,6,3,1,2,0,0,40,1,2
22457,21,3,270043,6,10,1,5,4,1,2,0,0,16,1,1
22458,39,2,65738,6,10,2,5,3,1,2,0,0,15,1,2
22459,33,3,159888,3,7,2,7,2,1,1,0,0,40,1,1
22460,48,3,278039,2,9,3,6,1,1,1,0,0,60,1,1
22461,21,3,265434,6,10,1,4,4,1,2,0,0,30,1,1
22462,68,7,52052,8,11,7,6,1,1,2,25124,0,50,1,2
22463,24,3,208882,2,9,1,7,1,2,1,0,0,40,1,1
22464,24,3,229393,3,7,1,9,5,1,1,2463,0,40,1,1
22465,23,3,53513,1,13,1,2,4,1,2,0,0,45,1,1
22466,40,3,225193,2,9,2,3,2,1,1,0,0,63,1,1
22467,48,3,166809,1,13,4,2,1,1,2,0,0,50,1,2
22468,42,2,175674,2,9,2,6,2,1,1,0,0,60,1,1
22469,45,4,368947,1,13,1,13,1,2,2,0,0,40,1,1
22470,31,3,194901,2,9,2,6,2,1,1,0,0,50,1,2
22471,53,3,203173,8,11,2,2,2,1,1,0,0,45,1,1
22472,25,3,267431,1,13,1,4,4,2,2,0,0,55,1,1
22473,32,3,111836,6,10,2,5,2,2,1,0,0,50,1,1
22475,41,7,149102,1,13,2,2,2,1,1,0,0,35,1,2
22476,57,5,121111,2,9,3,1,5,1,2,0,0,40,1,1
22477,25,3,130397,13,6,1,9,5,4,1,0,0,40,1,1
22478,40,3,212847,6,10,2,10,2,1,1,0,2179,40,1,1
22479,17,3,184198,3,7,1,6,4,1,2,0,0,13,1,1
22480,17,3,121287,5,5,1,7,4,1,1,0,0,40,1,1
22481,82,7,120408,6,10,7,6,1,1,1,0,0,20,1,1
22482,40,3,164678,7,12,3,4,5,1,2,0,0,32,1,1
22483,26,3,388812,6,10,1,6,1,2,1,0,0,35,1,1
22484,37,3,294919,6,10,3,8,1,1,1,0,0,40,1,1
22485,25,3,101684,13,6,2,8,2,1,1,0,0,40,1,1
22486,65,3,36209,13,6,2,3,2,1,1,0,0,22,1,2
22487,39,3,123983,1,13,3,6,1,3,1,0,0,40,29,1
22488,36,2,340001,2,9,2,7,2,1,1,0,0,40,1,1
22489,37,2,203828,2,9,2,6,2,1,1,0,0,45,1,1
22490,23,3,183789,2,9,1,6,4,1,1,0,0,40,1,1
22491,34,3,305619,2,9,2,7,2,1,1,0,0,40,1,2
22492,63,2,174181,1,13,2,4,2,1,1,0,0,20,1,1
22493,59,3,131869,2,9,7,5,1,1,2,0,0,35,1,1
22494,49,2,43479,6,10,2,7,2,1,1,0,0,40,1,1
22496,17,3,118792,3,7,1,6,4,1,2,0,0,9,1,1
22497,28,3,272913,13,6,2,3,2,1,1,0,0,30,6,1
22498,45,4,222011,1,13,2,3,2,1,1,0,0,40,1,1
22499,40,7,301007,1,13,2,4,2,1,1,0,0,60,1,1
22500,45,3,197731,2,9,2,10,2,1,1,0,0,40,1,1
22501,20,3,173736,5,5,1,10,4,1,1,0,0,40,1,1
22503,59,5,93211,1,13,2,2,3,1,2,0,0,22,1,2
22504,41,3,24763,2,9,3,8,5,1,1,7443,0,40,1,1
22505,49,5,219021,6,10,3,2,5,1,1,0,0,48,1,2
22506,37,3,137229,8,11,3,6,1,1,1,0,0,45,1,2
22507,31,2,281030,2,9,2,7,2,1,1,0,0,45,1,1
22508,21,3,234108,6,10,1,3,4,1,1,0,0,40,1,1
22509,27,3,46868,1,13,1,11,1,1,2,0,0,15,1,1
22511,51,3,173291,2,9,3,5,1,1,2,0,0,40,1,1
22512,46,3,305160,14,2,2,3,2,1,1,0,0,40,6,1
22513,48,3,212954,6,10,2,7,2,1,1,0,0,60,1,2
22514,39,5,112284,4,14,3,4,1,1,2,0,0,40,1,1
22515,50,3,164198,7,12,2,3,2,2,1,15024,0,45,1,2
22516,41,3,152958,2,9,2,7,2,1,1,0,0,40,1,2
22517,21,3,145389,6,10,1,4,1,1,2,0,0,25,1,1
22518,54,7,119570,7,12,2,6,2,1,1,0,0,50,1,2
22519,40,3,272343,2,9,2,1,3,1,2,0,0,40,1,2
22520,44,3,187720,2,9,2,7,2,1,1,0,0,41,1,1
22521,50,3,145409,2,9,2,8,2,1,1,0,0,50,1,2
22522,42,3,208726,6,10,3,2,5,1,2,0,0,45,1,1
22523,34,3,203488,2,9,1,7,1,1,1,0,0,40,1,1
22524,46,3,330416,6,10,2,1,2,1,1,0,0,40,1,1
22525,35,3,25803,2,9,2,7,2,1,1,0,0,40,1,1
22526,38,3,171150,7,12,2,4,2,1,1,0,0,40,1,2
22527,37,3,82576,11,15,3,4,1,1,1,14084,0,36,1,2
22528,30,3,329425,2,9,2,7,2,1,1,0,0,40,1,1
22529,22,3,185452,1,13,1,2,4,1,2,0,0,40,1,1
22530,21,3,201179,2,9,1,1,4,1,1,0,0,40,1,1
22531,40,3,182268,15,1,4,1,4,1,1,0,0,40,1,1
22532,56,2,95763,2,9,2,7,2,1,1,0,0,55,1,1
22533,48,3,125892,5,5,2,10,2,1,1,0,0,40,16,1
22534,21,3,121407,8,11,1,5,4,1,2,0,0,36,1,1
22535,52,3,373367,3,7,7,7,1,1,1,0,0,40,1,1
22536,60,5,165982,4,14,2,2,2,1,1,0,0,50,1,2
22537,45,3,165484,10,16,2,4,2,1,1,0,0,50,1,2
22538,30,3,156890,2,9,2,10,2,1,1,0,0,45,1,1
22539,31,3,156763,2,9,2,6,2,1,1,2829,0,40,1,1
22541,36,3,219814,5,5,2,7,2,1,1,0,0,35,28,1
22542,42,3,171841,11,15,2,4,2,1,1,0,0,60,1,1
22543,28,5,168524,4,14,2,4,3,1,2,7688,0,35,1,2
22544,62,3,205643,11,15,2,7,2,1,1,0,0,45,1,2
22546,45,3,102559,8,11,2,7,2,1,1,0,0,40,11,2
22547,47,3,60267,1,13,2,2,2,1,1,0,0,38,1,2
22548,43,3,388725,7,12,2,6,2,1,1,0,0,40,1,1
22549,24,3,215712,6,10,1,5,1,1,1,0,0,35,1,1
22550,44,3,171722,2,9,5,5,5,1,2,0,0,39,1,1
22551,25,3,193051,2,9,1,2,4,1,1,0,0,25,1,1
22552,21,3,305446,6,10,1,2,1,1,1,0,0,40,1,1
22553,29,3,146949,8,11,2,4,2,1,1,0,0,43,1,1
22554,21,3,322144,6,10,1,5,1,1,1,0,0,40,1,1
22555,41,7,75742,11,15,2,4,2,1,1,0,0,45,26,2
22557,55,2,95149,6,10,2,8,2,1,1,0,0,99,1,1
22558,42,3,68469,2,9,2,7,2,1,1,0,0,40,1,1
22559,63,2,27653,2,9,2,9,2,1,1,0,0,35,1,1
22560,21,3,410439,6,10,1,6,4,1,1,0,0,24,1,1
22562,45,3,228570,2,9,2,6,3,1,2,0,0,35,1,1
22563,21,3,141453,2,9,1,5,4,1,2,0,0,40,1,1
22564,34,3,88215,4,14,2,4,3,3,2,0,0,40,29,2
22565,53,3,48641,16,8,1,5,1,5,2,0,0,35,1,1
22566,45,3,185385,2,9,2,10,2,1,1,0,0,40,1,1
22567,47,3,341471,2,9,3,15,1,1,2,0,0,4,1,1
22568,41,3,163322,3,7,3,2,5,1,2,0,0,36,1,1
22569,35,3,99357,1,13,2,2,3,1,2,0,1977,30,1,2
22570,43,7,602513,4,14,2,2,2,1,1,0,0,50,1,2
22571,53,5,287192,14,2,2,5,2,1,1,0,0,32,6,1
22572,34,3,215047,6,10,1,2,1,1,1,0,0,45,1,1
22573,46,4,97863,8,11,2,1,2,1,1,5178,0,40,1,2
22574,59,3,308118,7,12,7,2,1,1,2,0,0,40,1,2
22575,53,3,137192,1,13,3,2,5,3,1,0,0,50,1,1
22576,33,3,275369,9,4,5,3,1,2,1,0,0,35,23,1
22577,45,3,99971,2,9,2,8,2,1,1,0,0,50,1,1
22578,48,7,103713,4,14,2,6,2,1,1,0,0,40,1,2
22579,42,3,253770,6,10,3,1,5,1,2,0,0,40,1,1
22580,55,3,162205,2,9,2,8,2,1,1,5178,0,72,1,2
22581,46,2,31267,2,9,2,8,2,1,1,0,0,50,1,1
22582,17,3,198146,3,7,1,6,4,1,2,0,0,16,1,1
22583,23,3,178207,6,10,1,3,5,4,2,0,0,35,1,1
22584,21,3,317175,2,9,1,8,1,1,1,0,0,60,1,1
22585,53,4,221791,2,9,3,7,1,2,1,0,0,40,1,1
22586,61,7,187124,2,9,2,2,2,1,1,0,0,20,1,2
22587,58,1,280519,2,9,3,5,4,2,1,0,0,40,1,1
22588,36,3,207568,2,9,2,7,2,1,1,0,0,50,1,1
22589,45,5,192684,6,10,3,1,5,2,2,0,0,38,1,1
22590,39,3,103260,1,13,2,7,3,1,2,0,0,30,1,2
22591,39,3,191227,1,13,3,2,1,1,2,13550,0,50,1,2
22592,48,7,382242,10,16,2,2,3,1,2,0,0,40,1,2
22593,41,3,106900,1,13,2,11,2,1,1,0,0,38,1,1
22594,30,3,48520,7,12,2,4,2,1,1,0,2002,40,1,1
22595,50,3,55527,7,12,3,7,1,2,1,0,0,45,1,1
22596,51,2,246820,2,9,2,7,2,1,1,7298,0,48,1,2
22597,23,3,33884,6,10,5,6,5,1,2,0,0,40,1,1
22598,41,3,29762,6,10,2,7,2,1,1,0,0,60,1,1
22599,47,4,168109,2,9,2,1,2,1,1,0,0,70,1,1
22600,51,3,207449,1,13,2,2,2,1,1,0,0,55,1,1
22601,60,7,189098,2,9,2,5,2,1,1,0,0,40,1,1
22602,51,3,194259,1,13,3,11,5,1,2,0,0,40,1,1
22603,20,5,194630,6,10,1,5,1,1,1,0,0,40,1,1
22604,29,5,179681,2,9,1,8,4,1,2,0,0,37,1,1
22605,42,1,136996,6,10,2,13,2,2,1,0,0,48,1,1
22606,32,3,143604,2,9,3,5,1,2,2,0,0,16,1,1
22607,19,3,243373,16,8,1,6,6,1,1,1055,0,40,1,1
22608,34,3,261799,8,11,2,1,2,2,1,0,0,45,1,2
22609,48,3,143281,2,9,7,10,1,1,2,0,0,48,1,1
22610,38,3,185556,6,10,2,7,2,1,1,0,0,40,15,1
22611,38,3,111499,11,15,1,4,1,1,2,0,0,50,1,2
22612,40,2,280433,1,13,2,7,2,1,1,0,0,50,1,1
22613,39,3,37314,4,14,1,2,1,1,1,0,0,50,1,2
22615,26,3,270151,1,13,1,6,1,1,2,0,0,40,1,1
22616,23,1,96748,6,10,1,4,4,1,1,0,0,10,1,1
22617,20,3,164775,12,3,1,3,6,1,1,0,0,40,28,1
22618,49,3,190319,1,13,4,1,1,4,1,0,0,40,14,1
22619,23,3,213115,2,9,1,1,4,2,2,0,0,40,1,1
22620,47,3,156926,1,13,2,2,2,1,1,0,0,45,11,2
22621,43,3,112967,6,10,2,13,2,1,1,0,0,40,1,1
22622,56,3,35373,6,10,3,5,1,1,1,0,0,30,1,1
22623,60,2,220342,3,7,2,9,2,1,1,0,0,35,1,1
22624,29,3,163167,2,9,3,6,4,1,1,0,0,40,1,1
22625,25,3,404951,1,13,1,2,1,2,2,0,0,38,1,1
22626,39,3,122032,8,11,1,10,1,1,1,0,0,40,1,1
22627,37,3,143582,8,11,1,1,1,5,2,4101,0,35,1,1
22628,38,3,108140,1,13,1,2,1,1,1,2202,0,45,1,1
22629,47,3,251508,2,9,3,11,1,1,2,0,0,36,1,1
22630,50,2,197054,11,15,3,6,1,1,1,0,0,50,1,2
22631,64,2,36960,2,9,2,9,2,1,1,0,0,40,1,2
22632,35,3,165930,6,10,2,7,2,1,1,0,0,40,1,1
22634,42,3,214503,1,13,2,4,2,1,1,0,0,44,1,2
22635,51,3,110458,1,13,5,4,1,1,1,0,0,40,1,1
22636,21,3,202125,2,9,1,5,1,1,1,0,0,40,1,1
22637,53,2,284329,4,14,3,2,1,1,1,0,0,50,1,2
22638,29,3,192924,8,11,3,1,1,1,2,0,0,40,1,1
22640,37,3,340614,4,14,2,4,2,1,1,0,0,50,1,2
22641,20,3,196678,16,8,1,1,4,1,2,0,0,40,1,1
22642,18,3,266489,6,10,1,2,1,1,1,0,0,50,1,1
22643,57,3,61474,6,10,2,2,2,1,1,7688,0,45,1,2
22645,27,3,215955,6,10,2,1,2,1,1,2829,0,40,1,1
22646,23,7,215395,8,11,1,7,1,1,1,0,0,50,1,1
22647,36,7,183898,1,13,3,6,1,1,1,0,0,60,1,1
22648,48,3,97176,2,9,3,1,6,1,2,0,0,40,1,1
22649,40,3,145160,6,10,2,10,2,1,1,0,0,43,1,1
22650,51,3,357949,1,13,3,4,1,1,2,0,0,16,1,1
22651,59,3,177120,5,5,2,5,2,1,1,0,0,40,1,1
22652,32,3,288229,6,10,2,6,6,3,2,0,0,40,36,1
22653,39,3,509060,6,10,3,5,1,1,1,0,0,40,1,1
22654,32,3,47932,2,9,2,3,2,1,1,0,0,40,1,1
22655,38,3,103925,2,9,2,1,3,1,2,0,0,40,1,2
22656,44,1,183829,1,13,1,1,1,1,2,0,0,38,1,1
22657,51,3,138852,2,9,2,11,2,1,1,0,0,40,1,1
22658,54,3,188186,2,9,1,5,6,1,2,0,0,20,41,1
22659,22,3,34616,6,10,1,6,1,1,2,0,0,30,1,1
22660,19,3,220819,2,9,1,9,4,1,2,0,0,40,1,1
22661,31,4,281540,7,12,2,11,2,1,1,0,0,45,1,1
22662,53,3,47396,2,9,2,7,2,1,1,0,0,40,1,1
22663,28,3,141350,1,13,2,2,2,1,1,0,0,45,1,1
22664,19,3,331433,2,9,1,13,1,1,1,0,0,32,1,1
22665,40,4,346532,6,10,2,1,2,2,1,0,0,40,1,2
22666,21,3,241367,6,10,1,1,4,1,1,0,0,10,1,1
22667,39,3,216256,1,13,2,2,2,1,1,0,0,60,15,2
22668,40,5,153031,4,14,2,4,2,1,1,7298,0,35,1,2
22669,36,3,116138,2,9,2,4,2,3,1,0,0,40,18,1
22670,18,3,193166,5,5,1,6,4,1,2,0,0,42,1,1
22671,32,7,275094,1,13,2,6,2,1,1,7688,0,55,6,2
22672,50,3,81548,2,9,2,4,2,1,1,0,0,40,1,1
22673,18,3,167979,3,7,1,6,4,1,1,0,0,15,1,1
22674,19,3,67759,2,9,1,10,4,1,1,0,0,43,1,1
22675,53,3,200190,6,10,3,7,1,1,1,0,0,40,1,2
22676,49,3,403112,2,9,3,5,5,2,2,0,0,32,1,1
22678,31,3,142675,6,10,1,2,4,1,1,0,0,40,1,1
22679,47,2,88500,2,9,2,9,2,1,1,0,0,35,1,1
22680,35,5,145308,6,10,2,5,2,1,1,0,0,40,1,1
22681,47,5,204377,6,10,1,5,4,1,2,0,0,20,1,1
22682,43,2,260696,4,14,3,4,1,1,2,0,0,20,1,1
22683,51,3,231181,6,10,1,10,1,1,1,0,0,21,1,1
22684,54,3,260052,4,14,2,4,2,1,1,0,0,40,1,2
22685,76,5,178665,5,5,2,5,2,1,1,0,0,30,1,1
22686,33,3,226267,9,4,1,6,1,1,1,0,0,43,6,1
22687,19,3,111232,16,8,1,8,4,1,1,0,0,15,1,1
22688,49,3,87928,8,11,2,7,2,1,1,5013,0,40,1,1
22689,26,3,212748,2,9,2,8,2,1,1,0,0,40,1,1
22690,23,3,110677,6,10,1,5,4,1,2,0,0,15,1,1
22691,49,3,139268,2,9,2,7,2,1,1,7298,0,40,1,2
22692,24,3,306779,6,10,1,6,1,1,1,0,0,65,1,1
22693,48,3,318331,2,9,1,6,4,1,1,0,0,40,1,1
22694,36,1,143385,6,10,2,13,2,1,1,0,0,40,1,1
22695,33,3,288273,16,8,5,1,5,1,2,1471,0,40,1,1
22696,31,3,167725,1,13,2,4,2,3,1,15024,0,48,14,2
22697,53,3,94081,1,13,2,2,2,1,1,0,0,44,1,2
22698,22,3,194723,1,13,1,1,4,1,2,0,0,10,1,1
22699,43,3,163985,2,9,2,7,2,1,1,0,0,40,1,1
22700,31,3,189759,7,12,2,1,2,1,1,0,0,40,15,1
